iter	Passed	Remaining
664	1539	1933
665	1542	1931
666	1544	1929
667	1546	1926
668	1549	1924
669	1551	1922
670	1553	1919
671	1555	1917
672	1558	1914
673	1560	1912
674	1562	1909
675	1564	1907
676	1567	1905
677	1569	1902
678	1571	1900
679	1574	1898
680	1576	1895
681	1578	1893
682	1581	1891
683	1583	1888
684	1585	1886
685	1587	1884
686	1590	1881
687	1592	1879
688	1594	1877
689	1597	1875
690	1599	1872
691	1601	1870
692	1604	1868
693	1606	1865
694	1608	1863
695	1611	1861
696	1613	1859
697	1616	1856
698	1618	1854
699	1620	1852
700	1622	1849
701	1625	1847
702	1627	1845
703	1629	1842
704	1632	1840
705	1634	1837
706	1636	1835
707	1638	1833
708	1641	1830
709	1643	1828
710	1645	1826
711	1647	1823
712	1650	1821
713	1652	1819
714	1655	1817
715	1657	1814
716	1659	1812
717	1662	1810
718	1664	1808
719	1666	1805
720	1669	1803
721	1671	1800
722	1673	1798
723	1676	1796
724	1678	1794
725	1680	1791
726	1682	1789
727	1685	1787
728	1687	1784
729	1689	1782
730	1692	1779
731	1694	1777
732	1696	1775
733	1698	1772
734	1700	1770
735	1703	1768
736	1705	1765
737	1707	1763
738	1710	1761
739	1712	1758
740	1714	1756
741	1717	1754
742	1719	1751
743	1721	1749
744	1724	1747
745	1726	1745
746	1728	1742
747	1731	1740
748	1733	1737
749	1735	1735
750	1737	1733
751	1740	1731
752	1742	1728
753	1744	1726
754	1747	1724
755	1749	1721
756	1751	1719
757	1753	1716
758	1756	1714
759	1758	1712
760	1760	1709
761	1762	1707
762	1765	1705
763	1767	1702
764	1769	1700
765	1772	1698
766	1774	1695
767	1776	1693
768	1778	1691
769	1781	1688
770	1783	1686
771	1786	1684
772	1788	1681
773	1790	1679
774	1792	1677
775	1795	1674
776	1797	1672
777	1800	1670
778	1802	1668
779	1804	1666
780	1807	1663
781	1809	1661
782	1811	1659
783	1814	1656
784	1816	1654
785	1818	1652
786	1821	1649
787	1823	1647
788	1825	1645
789	1827	1642
790	1830	1640
791	1832	1638
792	1834	1635
793	1836	1633
794	1839	1630
795	1841	1628
796	1843	1626
797	1845	1623
798	1847	1621
799	1850	1618
800	1852	1616
801	1854	1614
802	1857	1611
803	1859	1609
804	1860	1605
805	1862	1603
806	1864	1601
807	1866	1598
808	1867	1595
809	1869	1592
810	1872	1590
811	1874	1588
812	1876	1585
813	1879	1583
814	1881	1581
815	1883	1578
816	1885	1576
817	1888	1574
818	1890	1571
819	1892	1569
820	1895	1567
821	1897	1564
822	1899	1562
823	1901	1560
824	1904	1557
825	1906	1555
826	1908	1553
827	1910	1550
828	1913	1548
829	1915	1546
830	1918	1544
831	1920	1541
832	1922	1539
833	1925	1537
834	1927	1534
835	1929	1532
836	1932	1530
837	1934	1528
838	1936	1525
839	1938	1523
840	1941	1521
841	1943	1518
842	1945	1516
843	1948	1514
844	1950	1512
845	1952	1509
846	1955	1507
847	1957	1505
848	1959	1502
849	1962	1500
850	1964	1498
851	1966	1495
852	1969	1493
853	1971	1491
854	1973	1488
855	1975	1486
856	1978	1484
857	1980	1481
858	1982	1479
859	1984	1477
860	1987	1474
861	1989	1472
862	1991	1470
863	1993	1467
864	1995	1465
865	1998	1462
866	2000	1460
867	2002	1458
868	2005	1455
869	2007	1453
870	2009	1451
871	2011	1448
872	2014	1446
873	2016	1444
874	2018	1441
875	2020	1439
876	2023	1437
877	2025	1434
878	2027	1432
879	2029	1430
880	2031	1427
881	2034	1425
882	2036	1422
883	2038	1420
884	2040	1418
885	2043	1416
886	2045	1413
887	2047	1411
888	2050	1409
889	2052	1406
890	2055	1404
891	2057	1402
892	2059	1400
893	2062	1397
894	2064	1395
895	2067	1393
896	2069	1391
897	2071	1388
898	2073	1386
899	2076	1384
900	2078	1381
901	2080	1379
902	2082	1377
903	2085	1374
904	2087	1372
905	2089	1369
906	2091	1367
907	2094	1365
908	2096	1363
909	2098	1360
910	2101	1358
911	2103	1356
912	2105	1353
913	2107	1351
914	2110	1349
915	2112	1346
916	2114	1344
917	2117	1342
918	2119	1339
919	2121	1337
920	2123	1335
921	2126	1332
922	2128	1330
923	2130	1328
924	2132	1325
925	2135	1323
926	2137	1321
927	2139	1318
928	2141	1316
929	2144	1314
930	2146	1311
931	2148	1309
932	2150	1307
933	2153	1304
934	2155	1302
935	2157	1300
936	2159	1297
937	2162	1295
938	2164	1293
939	2166	1290
940	2168	1288
941	2171	1286
942	2173	1283
943	2175	1281
944	2178	1279
945	2180	1276
946	2182	1274
947	2184	1272
948	2187	1269
949	2189	1267
950	2191	1265
951	2193	1262
952	2195	1260
953	2198	1258
954	2200	1255
955	2202	1253
956	2205	1251
957	2207	1248
958	2209	1246
959	2212	1244
960	2214	1241
961	2216	1239
962	2219	1237
963	2221	1235
964	2223	1232
965	2225	1230
966	2228	1228
967	2230	1225
968	2232	1223
969	2235	1221
970	2237	1218
971	2239	1216
972	2241	1214
973	2243	1211
974	2246	1209
975	2248	1207
976	2250	1204
977	2252	1202
978	2254	1199
979	2257	1197
980	2258	1194
981	2260	1192
982	2262	1190
983	2264	1187
984	2267	1185
985	2269	1183
986	2271	1180
987	2274	1178
988	2276	1176
989	2278	1173
990	2280	1171
991	2283	1169
992	2285	1166
993	2286	1163
994	2288	1161
995	2290	1159
996	2292	1156
997	2295	1154
998	2297	1152
999	2299	1149
1000	2301	1147
1001	2304	1145
1002	2306	1142
1003	2308	1140
1004	2311	1138
1005	2313	1135
1006	2315	1133
1007	2317	1131
1008	2320	1129
1009	2322	1126
1010	2324	1124
1011	2326	1122
1012	2329	1119
1013	2331	1117
1014	2333	1115
1015	2336	1112
1016	2338	1110
1017	2340	1108
1018	2342	1105
1019	2345	1103
1020	2347	1101
1021	2349	1098
1022	2351	1096
1023	2354	1094
1024	2356	1092
1025	2358	1089
1026	2361	1087
1027	2363	1085
1028	2366	1082
1029	2368	1080
1030	2370	1078
1031	2372	1076
1032	2375	1073
1033	2377	1071
1034	2379	1069
1035	2381	1066
1036	2384	1064
1037	2386	1062
1038	2388	1059
1039	2391	1057
1040	2393	1055
1041	2395	1053
1042	2398	1050
1043	2400	1048
1044	2402	1046
1045	2405	1043
1046	2407	1041
1047	2409	1039
1048	2411	1036
1049	2414	1034
1050	2416	1032
1051	2419	1030
1052	2421	1027
1053	2423	1025
1054	2426	1023
1055	2428	1021
1056	2430	1018
1057	2433	1016
1058	2435	1014
1059	2437	1011
1060	2439	1009
1061	2442	1007
1062	2444	1004
1063	2446	1002
1064	2449	1000
1065	2451	998
1066	2453	995
1067	2455	993
1068	2458	991
1069	2460	988
1070	2462	986
1071	2465	984
1072	2467	981
1073	2469	979
1074	2471	977
1075	2474	975
1076	2476	972
1077	2478	970
1078	2481	968
1079	2483	965
1080	2485	963
1081	2487	961
1082	2490	958
1083	2492	956
1084	2494	954
1085	2497	951
1086	2499	949
1087	2502	947
1088	2504	945
1089	2506	942
1090	2509	940
1091	2511	938
1092	2514	936
1093	2516	933
1094	2518	931
1095	2521	929
1096	2523	927
1097	2525	924
1098	2527	922
1099	2530	920
1100	2532	917
1101	2534	915
1102	2537	913
1103	2539	910
1104	2541	908
1105	2544	906
1106	2547	904
1107	2549	901
1108	2551	899
1109	2553	897
1110	2556	895
1111	2558	892
1112	2560	890
1113	2563	888
1114	2565	885
1115	2567	883
1116	2569	881
1117	2572	878
1118	2574	876
1119	2576	874
1120	2578	871
1121	2581	869
1122	2583	867
1123	2585	864
1124	2587	862
1125	2590	860
1126	2592	858
1127	2594	855
1128	2596	853
1129	2599	851
1130	2601	848
1131	2603	846
1132	2605	844
1133	2608	841
1134	2610	839
1135	2612	837
1136	2614	834
1137	2616	832
1138	2619	830
1139	2621	827
1140	2623	825
1141	2626	823
1142	2628	820
1143	2630	818
1144	2633	816
1145	2635	814
1146	2637	811
1147	2640	809
1148	2642	807
1149	2644	804
1150	2647	802
1151	2649	800
1152	2651	798
1153	2653	795
1154	2656	793
1155	2658	791
1156	2660	788
1157	2662	786
1158	2665	784
1159	2667	781
1160	2669	779
1161	2672	777
1162	2674	774
1163	2676	772
1164	2678	770
1165	2681	767
1166	2683	765
1167	2685	763
1168	2687	760
1169	2690	758
1170	2692	756
1171	2694	754
1172	2696	751
1173	2699	749
1174	2701	747
1175	2703	744
1176	2705	742
1177	2708	740
1178	2710	737
1179	2712	735
1180	2714	733
1181	2717	730
1182	2719	728
1183	2721	726
1184	2724	724
1185	2726	721
1186	2728	719
1187	2730	717
1188	2733	714
1189	2735	712
1190	2737	710
1191	2739	707
1192	2742	705
1193	2744	703
1194	2746	701
1195	2748	698
1196	2751	696
1197	2753	694
1198	2755	691
1199	2758	689
1200	2760	687
1201	2762	684
1202	2764	682
1203	2767	680
1204	2769	677
1205	2771	675
1206	2774	673
1207	2776	671
1208	2778	668
1209	2780	666
1210	2783	664
1211	2785	661
1212	2787	659
1213	2790	657
1214	2792	655
1215	2794	652
1216	2797	650
1217	2799	648
1218	2802	645
1219	2804	643
1220	2806	641
1221	2808	639
1222	2811	636
1223	2813	634
1224	2815	632
1225	2818	629
1226	2820	627
1227	2822	625
1228	2824	622
1229	2827	620
1230	2829	618
1231	2831	615
1232	2833	613
1233	2836	611
1234	2838	609
1235	2840	606
1236	2842	604
1237	2845	602
1238	2847	599
1239	2849	597
1240	2852	595
1241	2854	592
1242	2856	590
1243	2859	588
1244	2861	586
1245	2863	583
1246	2865	581
1247	2868	579
1248	2870	576
1249	2872	574
1250	2874	572
1251	2877	569
1252	2879	567
1253	2881	565
1254	2884	563
1255	2886	560
1256	2888	558
1257	2891	556
1258	2893	553
1259	2895	551
1260	2898	549
1261	2900	546
1262	2902	544
1263	2905	542
1264	2907	540
1265	2909	537
1266	2911	535
1267	2914	533
1268	2916	530
1269	2918	528
1270	2921	526
1271	2923	524
