iter	MAPE	MAE
357	0.12522239	8205790.933
358	0.1251527485	8201076.866
359	0.1250641999	8196873.191
360	0.1250155023	8194053.997
361	0.1248729695	8191752.454
362	0.1246933886	8166903.042
363	0.1245765047	8162151.992
364	0.1244529305	8148498.408
365	0.1243984649	8146059.669
366	0.1243454754	8144026.901
367	0.1242271175	8134282.948
368	0.1241021536	8130343.268
369	0.1239682299	8124067.19
370	0.1238267751	8117006.549
371	0.1236701359	8108794.984
372	0.1235595344	8102674.023
373	0.1234141396	8079546.517
374	0.1232876521	8071620.741
375	0.1231222795	8048935.37
376	0.1229466368	8032977.098
377	0.1227410404	8026602.542
378	0.1226553574	8020167.174
379	0.1225194449	8015791.888
380	0.1224447205	8013294.355
381	0.1223588408	8010881.665
382	0.1222691997	8006524.321
383	0.1221910453	7996365.062
384	0.1220347616	7990791.729
385	0.1219132851	7983762.307
386	0.1218283	7980292.983
387	0.1217057652	7976216.955
388	0.1215052869	7950142.986
389	0.1212950877	7939570.145
390	0.1210578611	7916572.656
391	0.1209598581	7914418.787
392	0.1208417419	7908430.553
393	0.1205739718	7898095.189
394	0.120319965	7878626.312
395	0.1201517829	7872618.822
396	0.1199901676	7868330.463
397	0.1199060679	7865512.171
398	0.1198187163	7863648.138
399	0.119782397	7860777.506
400	0.1196708268	7856356.952
401	0.1195212012	7847355.029
402	0.1194121502	7843761.595
403	0.1193107276	7841149.738
404	0.1192337746	7839191.388
405	0.1190924124	7834995.326
406	0.1189758265	7823638.758
407	0.1189019066	7821327.978
408	0.118728443	7816468.028
409	0.1185654887	7811438.525
410	0.1184969224	7807623.019
411	0.1183333831	7797945.098
412	0.1183037212	7795377.03
413	0.1181603624	7785648.987
414	0.1180741407	7783300.416
415	0.1178554143	7743730.813
416	0.1177274096	7737561.959
417	0.1176561841	7733849.627
418	0.1175487651	7725693.97
419	0.1174512752	7722960.682
420	0.117319661	7716621.717
421	0.1172362595	7710492.477
422	0.1171765235	7705414.47
423	0.1170944226	7697857.733
424	0.1169850535	7690524.539
425	0.1167109562	7671707.088
426	0.1165840446	7666458.101
427	0.1165537305	7664637.307
428	0.1164764269	7661960.193
429	0.1164025726	7660977.373
