iter	MAPE	MAE
332	0.08258931041	5627284.053
333	0.08253420528	5626009.85
334	0.08235022473	5617583.982
335	0.08212200598	5610007.676
336	0.08196833622	5604003.208
337	0.08178102594	5595368.89
338	0.08171230098	5587114.99
339	0.08160570895	5579004.953
340	0.0814800882	5570139.632
341	0.08130802793	5561840.259
342	0.08100539566	5544074.211
343	0.0808772639	5533596.139
344	0.08083016027	5529907.499
345	0.08073878279	5524942.182
346	0.08065554645	5520086.966
347	0.08039198216	5500142.657
348	0.08028993673	5484404.785
349	0.08007361509	5473515.722
350	0.08000313824	5472512.253
351	0.07991143853	5466315.06
352	0.07986069688	5465441.537
353	0.0797550279	5460645.44
354	0.07970362029	5458778.765
355	0.07956955454	5449662.372
356	0.07941145534	5446225.34
357	0.07926511121	5437180.339
358	0.07914408903	5434720.469
359	0.07895514772	5429523.31
360	0.07885657887	5411449.838
361	0.07873051036	5402207.267
362	0.07853977913	5391939.724
363	0.07846437986	5388723.613
364	0.07824822796	5376412.647
365	0.07815238242	5372265.831
366	0.07794059174	5361290.404
367	0.07779768503	5357511.62
368	0.07774027895	5353633.863
369	0.07760481484	5343605.59
370	0.07756842321	5342491.791
371	0.07747080172	5331311.567
372	0.0773191896	5322712.787
373	0.07725232928	5320675.115
374	0.07718441272	5318484.349
375	0.07703837283	5308461.877
376	0.07690389398	5302507.934
377	0.07681955152	5298162.497
378	0.07667442497	5288521.683
379	0.07654672538	5277650.191
380	0.07648334489	5274251.49
381	0.07634697051	5264011.208
382	0.07631182842	5262795.347
383	0.07605806422	5236206.995
384	0.0759568434	5233045.322
385	0.07581773703	5227678.838
386	0.07576944861	5225874.702
387	0.07575540333	5224517.68
388	0.07560391547	5209143.646
389	0.07543817481	5197860.976
390	0.07531161981	5190432.098
391	0.07524396104	5186880.183
392	0.07512167441	5181185.891
393	0.07493756955	5175907.38
394	0.07486654537	5172540.592
395	0.07479386567	5170973.426
396	0.07474993298	5170077.441
397	0.07465731443	5167009.043
398	0.07456481015	5165067.634
399	0.07453902812	5164163.912
400	0.07438932297	5156690.834
401	0.07427458437	5137425.109
402	0.07410977063	5113684.003
403	0.07390580866	5095496.464
404	0.07380479529	5090426.421
405	0.07369422199	5085263.952
406	0.07363202077	5083771.717
407	0.07343778282	5063091.684
408	0.07332087804	5058132.302
409	0.07322754606	5053688.763
410	0.07319728842	5052069.287
411	0.0731419115	5050973.649
412	0.07302675133	5042716.791
413	0.07288474508	5035344.576
414	0.07283157436	5028503.202
415	0.07278685156	5023042.146
416	0.0725417385	5002977.606
417	0.07251768697	5000317.075
418	0.07250773647	4991957.636
419	0.07247093357	4990164.885
420	0.07240390995	4988203.746
421	0.07222990996	4968247.641
422	0.0721865478	4963078.857
423	0.07210294683	4952138.089
424	0.07202643589	4943493.805
425	0.07193265821	4938994.341
426	0.07176483457	4932222.837
427	0.071583902	4915931.959
428	0.07146032875	4893314.747
429	0.07137881983	4891990.233
430	0.07134873006	4890906.14
431	0.07131014426	4890467.484
432	0.07112783733	4879971.151
433	0.07103133438	4877439.938
434	0.07094300729	4874449.845
435	0.07091291864	4873571.343
436	0.07085869339	4872485.174
437	0.07085258642	4870326.866
438	0.07074093533	4861830.851
439	0.07063216727	4853099.68
440	0.07054312276	4847590.786
441	0.07045462805	4841150.585
442	0.07028747669	4832550.525
443	0.07018904956	4828548.049
444	0.07011825659	4821054.442
445	0.07002231886	4813735.158
446	0.06992147707	4807435.056
447	0.0697924419	4797791.471
448	0.06958798212	4780730.169
449	0.06954807022	4779644.325
450	0.06944911068	4774311.596
451	0.06930466029	4768493.649
452	0.06926244171	4766633.776
453	0.06922907538	4765813.655
454	0.06911228855	4759129.683
455	0.06902881604	4754520.198
456	0.06893191642	4750998.055
457	0.06881811553	4747293.827
458	0.06876231102	4746068.676
459	0.06862545273	4736728.419
460	0.06835707259	4703478.937
461	0.06828044063	4698864.067
462	0.06812020813	4689111.031
463	0.06791877878	4675567.142
464	0.06780141053	4666013.408
465	0.0676224871	4656504.385
466	0.06745724119	4638641.354
467	0.06736598581	4637185.005
468	0.06727252516	4633214.424
469	0.06717600711	4627959.862
470	0.06704392988	4606275.937
471	0.06696281062	4601904.009
472	0.06689107174	4600512.114
473	0.06681841198	4591160.699
474	0.06679740136	4590280.932
475	0.06668651567	4577407.23
476	0.06662675031	4575135.764
477	0.06658467945	4574713.991
478	0.06648707791	4571295.826
479	0.06643902461	4570472.749
480	0.06635009546	4568052.17
481	0.06632795698	4567082.186
482	0.06625102425	4555374.275
483	0.06613223962	4549950.012
484	0.06608315428	4549019.958
485	0.06588045227	4539211.216
486	0.06568670906	4529153.206
487	0.06556859439	4522377.656
488	0.06551867114	4520440.85
489	0.0654501839	4516287.357
490	0.06538113754	4514783.43
491	0.06531566718	4512431.911
492	0.06516304151	4507154.357
493	0.06513077601	4505796.291
494	0.06507544657	4505113.799
495	0.06505048658	4504812.914
496	0.06498077463	4503218.833
497	0.06495378707	4502984.022
498	0.064884691	4498750.078
499	0.06484419512	4497839.927
500	0.06476642828	4496206.668
501	0.06460896643	4492538.543
502	0.06444073532	4483554.115
503	0.06440106088	4480574.959
504	0.06433606129	4478999.316
505	0.06429568397	4477739.269
506	0.06414062663	4463349.3
507	0.06406155096	4455529.363
508	0.06394250939	4450893.692
509	0.06378941695	4443727.945
510	0.06368783194	4432481.006
511	0.06361999955	4430868.497
512	0.06358784131	4430225.978
513	0.06356405425	4430004.518
514	0.06340889545	4419370.043
515	0.06337227106	4418633.049
516	0.06325533144	4415399.591
517	0.06309462397	4409830.854
518	0.06300329719	4403792.771
519	0.06280997516	4394483.843
520	0.0627216111	4391737.956
521	0.06262902746	4386360.034
522	0.06256705221	4385161.732
523	0.0625169699	4384100.639
524	0.0624582057	4380376.442
525	0.06227747344	4373935.81
526	0.06223321473	4362362.578
527	0.06208395148	4355631.173
528	0.0619720632	4351244.824
529	0.06182569028	4344491.574
530	0.06170122023	4337758.539
531	0.06159008316	4333686.419
532	0.06156195232	4333389.412
533	0.0614863421	4331322.483
534	0.06142880316	4329188.902
535	0.06138332229	4324479.875
536	0.06135336266	4319091.803
537	0.06129228401	4317016.235
538	0.06114133292	4307056.101
539	0.06109425327	4305954.246
540	0.0610060065	4300276.291
541	0.0609502631	4295819.687
542	0.06086597809	4292390.095
543	0.06078489243	4289354.082
544	0.06073651391	4283616.898
545	0.06053532637	4272111.807
546	0.06044050002	4270141.552
547	0.06034793704	4267546.965
548	0.06023372296	4262086.158
549	0.06000980804	4246568.764
550	0.05986074867	4240047.866
551	0.05981024829	4239017.296
552	0.05971058113	4235230.828
553	0.05968278248	4233753.001
554	0.05966753901	4233517.208
555	0.05963057475	4232648.249
556	0.0595632939	4230898.755
557	0.05949986069	4226861.508
558	0.05942956549	4220734.448
559	0.059259864	4198278.745
560	0.05918321795	4195496.424
561	0.05911396955	4193852.296
562	0.05894648102	4185856.583
563	0.05890561761	4182596.671
564	0.05869425227	4173666.83
565	0.05853679221	4163593.305
566	0.05846899443	4161194.114
567	0.0583953733	4158173.868
568	0.05822623168	4149330.461
569	0.05819561622	4147802.701
570	0.05807859931	4128721.62
571	0.0580661327	4126927.856
572	0.05801492676	4123154.241
573	0.05797678205	4119300.284
574	0.05790417133	4115230.371
575	0.05775632099	4106893.664
576	0.05767615751	4103274.924
577	0.05763315729	4100919.579
578	0.05748192326	4093674.541
579	0.05743548872	4092004.905
580	0.0573689282	4089817.024
581	0.05734089542	4089497.429
582	0.05721142929	4081995.682
583	0.05707868094	4074504.592
584	0.057041522	4074112.137
585	0.05696464181	4071737.733
586	0.05693442964	4071141.178
587	0.05688091764	4067964.499
588	0.05672302521	4059491.199
589	0.05666281406	4058152.724
590	0.05663758143	4057451.917
591	0.05655323126	4052949.398
592	0.05651182748	4052248.383
593	0.0564629741	4049355.849
594	0.05638165902	4043826.061
595	0.05636390362	4043369.979
596	0.05635712313	4042100.877
597	0.05628292752	4038662.346
598	0.05626236737	4037208.907
599	0.05619525819	4035359.462
600	0.05618556842	4035221.723
601	0.05615118956	4034580.483
602	0.0560972665	4021085.706
603	0.05603907245	4018723.681
604	0.05597418797	4014797.678
605	0.05593017639	4005489.358
606	0.05585177013	4002695.467
607	0.05580530236	4001402.221
608	0.05579375967	4001237.111
609	0.05576380882	4000387.806
610	0.05571440848	3997770.25
611	0.05567700403	3996714.081
612	0.05566038231	3995160.968
613	0.05560209308	3993265.476
614	0.05549078898	3986652.13
615	0.05537283862	3980063.025
616	0.05532670394	3978626.82
617	0.0552982038	3978229.422
618	0.05525331591	3976254.688
619	0.05521051219	3975428.747
620	0.05509864507	3967060.343
621	0.05502595686	3961912.231
622	0.05492739771	3947636.425
623	0.05492854246	3945530.137
624	0.05486434955	3943345.412
625	0.05482361763	3940677.04
626	0.05478970347	3939410.254
627	0.0546812483	3936421.534
628	0.05463384867	3932418.335
629	0.05461265368	3931128.991
630	0.05456017153	3929220.87
631	0.05456319186	3925015.378
632	0.0545254324	3921979.386
633	0.05451010112	3921760.485
634	0.05446001427	3919904.417
635	0.05443228511	3918635.976
636	0.05439731619	3917188.823
637	0.05437158624	3914566.947
638	0.05434118846	3914141.03
639	0.05431029907	3913052.531
640	0.05426999555	3908080.491
641	0.0542526115	3906002.004
642	0.05414296141	3897660.336
643	0.05410834234	3896089.849
644	0.05408616318	3895406.745
645	0.05403516161	3890088.038
646	0.05411105498	3880512.681
647	0.05402286688	3873461.031
648	0.05401161349	3870951.877
649	0.05396804845	3869475.373
650	0.05388186984	3866356.475
651	0.05381793333	3860507.814
652	0.05373089315	3857148.997
653	0.05365004726	3853694.401
654	0.0534780531	3843954.148
655	0.05342475742	3842544.226
656	0.05340061805	3842132.125
657	0.05333913078	3839793.409
658	0.05327513367	3837754.959
659	0.05320417901	3830115.444
660	0.05315777947	3823344.175
661	0.05312085689	3822361.609
662	0.05303246202	3819602.392
663	0.05300744059	3818398.668
664	0.0529245095	3816726.172
665	0.05280938495	3810300.275
666	0.05277622156	3809124.988
667	0.0527370113	3807528.525
668	0.05272168886	3807086.978
669	0.05264508334	3803492.734
670	0.05261164957	3802489.807
671	0.05258892459	3800458.441
672	0.05257911293	3800348.132
673	0.05252373873	3796733.867
674	0.05249847645	3796334.594
675	0.05241322935	3792532.816
676	0.05239936504	3792274.683
677	0.0523440985	3790507.693
678	0.05233272261	3790363.675
679	0.05223126532	3782996.625
680	0.05217071847	3779422.918
681	0.05214099769	3778840.189
682	0.05209487802	3777406.401
683	0.05206753965	3774632.203
684	0.05202864271	3773837.176
685	0.05199459061	3771020.623
686	0.05193499997	3769257.639
687	0.05187750693	3766251.14
688	0.05185165355	3765731.791
689	0.05177014334	3761710.429
690	0.05174147134	3760833.459
691	0.05170381913	3759938.908
692	0.05162552053	3740187.88
693	0.05159523075	3739688.567
694	0.05153441935	3737662.466
695	0.05148167136	3734603.11
696	0.05145206008	3734128.882
697	0.05142531367	3733294.232
698	0.0513183848	3727637.732
699	0.0512625699	3722059.055
700	0.05122724592	3718875.396
701	0.05119009012	3716723.523
702	0.05114499578	3715436.866
703	0.05111248132	3711135.028
704	0.05108787116	3710445.475
705	0.05107607758	3710063.965
706	0.05100168182	3705067.044
707	0.05096153564	3701449.1
708	0.05092906953	3698464.332
709	0.05085840079	3696818.693
710	0.05074023446	3689823.73
711	0.0507105262	3687288.575
712	0.05064537735	3683923.959
713	0.05054340099	3678934.217
714	0.05048157897	3675122.909
715	0.05046453324	3673027.919
716	0.05039910955	3671163.324
717	0.05026944706	3666450.426
718	0.05020838946	3663772.744
719	0.05014497175	3662425.532
720	0.05003410285	3653437.338
721	0.04989559621	3649985.055
722	0.04984757179	3648766.664
723	0.0497617542	3638311.527
724	0.04971362053	3637006.492
725	0.0496737111	3635401.085
726	0.04966445546	3635257.582
727	0.04963432923	3633105.102
728	0.04951919888	3626845.998
729	0.04944023529	3621322.557
730	0.04933043424	3607989.249
731	0.04926882975	3604903.494
732	0.04920974081	3591269.747
733	0.04915036918	3585518.299
734	0.04907305546	3575106.053
735	0.04902009183	3573728.157
736	0.04899933276	3573108.22
737	0.04898742963	3572711.273
738	0.04884319582	3567429.786
739	0.04881736752	3566401.639
740	0.04878389949	3565924.777
741	0.0487177615	3562849.618
742	0.04862729922	3559605.694
743	0.04859818291	3558679.396
744	0.04853487378	3557606.665
745	0.04846191799	3555754.739
746	0.04839211384	3553788.242
747	0.04836997344	3552862.966
748	0.04829286689	3548387.654
749	0.04824980105	3546771.85
750	0.04822900305	3543715.778
751	0.0481945957	3541539.118
752	0.04813339846	3538146.312
753	0.04810517784	3537459.936
754	0.04803315259	3531204.663
755	0.04800692801	3530077.608
756	0.0479371023	3527226.8
757	0.04787724787	3525361.905
758	0.04778160417	3519063.022
759	0.04773244238	3517688.471
760	0.04765828599	3506138.074
761	0.047608621	3505026.378
762	0.04759355339	3504681.246
763	0.04754688508	3503116.16
764	0.04753034313	3501863.08
765	0.04747028746	3495827.628
766	0.04739728682	3491291.431
767	0.04736624582	3490160.295
768	0.04735779912	3490006.767
769	0.04735422129	3489619.817
770	0.04734511268	3488624.85
771	0.04732842599	3488154.272
772	0.04731446687	3487864.464
773	0.04726620395	3486680.505
774	0.04712081177	3481529.51
775	0.0471139934	3481273.902
776	0.04709431525	3480677.434
777	0.04707481158	3480122.965
778	0.04706631425	3478884.209
779	0.04698489429	3473967.767
780	0.04688928823	3470849.126
781	0.04681568745	3468704.8
782	0.04669150842	3464722.436
783	0.04662152811	3461481.605
784	0.04658010532	3459800.615
785	0.04656062703	3458237.791
786	0.04651834483	3456065.104
787	0.04644983952	3452079.956
788	0.04639146807	3449914.984
789	0.04636158572	3448998.151
790	0.04620642154	3441870.478
791	0.04618360793	3441373.729
792	0.04611377516	3436795.275
793	0.04608983454	3436440.778
794	0.04596282048	3430411.939
795	0.04592368233	3429514.037
796	0.04588322497	3427786.985
797	0.04583585034	3419554.907
798	0.04582617787	3418937.999
799	0.04578844671	3417575.268
800	0.04576054179	3416825.032
801	0.04573675342	3415378.872
802	0.04572228928	3415134.751
803	0.04564045708	3412382.933
804	0.04557884932	3411018.611
805	0.04553951236	3409748.548
806	0.04550671599	3406328.219
807	0.04541478839	3402212.524
808	0.04537728666	3400225.659
809	0.04525628525	3386301.44
810	0.04523902721	3383995.25
811	0.04521607792	3383306.511
812	0.04521150564	3383237.609
813	0.04512231446	3378937.014
814	0.04509773508	3375934.412
815	0.04508695896	3375332.152
816	0.04507455266	3374147.209
817	0.04505350517	3371107.271
818	0.04503466642	3370312.866
819	0.04502859976	3370190.705
820	0.04501886423	3370004.465
821	0.04500556903	3369704.902
822	0.04499363535	3369405.151
823	0.04499175681	3369337.667
824	0.04494967948	3367609.461
825	0.04491292247	3366076.58
826	0.04490928642	3366033.083
827	0.04487469016	3365210.915
828	0.04481463809	3360625.737
829	0.04481014026	3360539.329
830	0.0448003852	3360439.268
831	0.04479283024	3360300.148
832	0.04477846015	3359955.836
833	0.04477285867	3359873.49
834	0.04474531151	3359218.727
835	0.04463196966	3354784.723
836	0.04452473468	3348828.689
837	0.04447799834	3345503.923
838	0.04445021077	3344631.228
839	0.0444446631	3344563.474
840	0.04437096687	3341401.232
841	0.04435482554	3341140.019
842	0.04434080613	3339971.436
843	0.04427258943	3336253.219
844	0.04426463614	3336047.212
845	0.04423724755	3334812.284
846	0.04419117269	3332845.996
847	0.04418387981	3332713.857
