iter	Passed	Remaining
1083	1627	624
1084	1629	623
1085	1630	621
1086	1632	620
1087	1633	618
1088	1635	617
1089	1637	615
1090	1638	614
1091	1640	612
1092	1641	611
1093	1642	609
1094	1645	608
1095	1646	606
1096	1647	605
1097	1649	603
1098	1650	602
1099	1652	600
1100	1653	599
1101	1655	597
1102	1656	596
1103	1657	594
1104	1659	593
1105	1660	591
1106	1661	589
1107	1663	588
1108	1664	586
1109	1666	585
1110	1667	584
1111	1669	582
1112	1671	581
1113	1672	579
1114	1674	578
1115	1675	576
1116	1677	575
1117	1678	573
1118	1680	572
1119	1681	570
1120	1682	568
1121	1684	567
1122	1685	565
1123	1687	564
1124	1688	562
1125	1690	561
1126	1691	559
1127	1693	558
1128	1694	556
1129	1696	555
1130	1697	553
1131	1699	552
1132	1700	550
1133	1702	549
1134	1703	547
1135	1705	546
1136	1707	545
1137	1708	543
1138	1710	542
1139	1711	540
1140	1713	539
1141	1715	537
1142	1716	536
1143	1718	534
1144	1719	533
1145	1721	531
1146	1722	530
1147	1724	528
1148	1725	527
1149	1726	525
1150	1728	524
1151	1730	522
1152	1731	521
1153	1733	519
1154	1734	518
1155	1736	516
1156	1737	515
1157	1739	513
1158	1740	512
1159	1742	510
1160	1744	509
1161	1745	507
1162	1747	506
1163	1749	504
1164	1750	503
1165	1751	501
1166	1753	500
1167	1754	498
1168	1756	497
1169	1757	495
1170	1759	494
1171	1760	492
1172	1762	491
1173	1763	489
1174	1765	488
1175	1766	486
1176	1767	485
1177	1769	483
1178	1770	482
1179	1771	480
1180	1773	478
1181	1774	477
1182	1776	476
1183	1777	474
1184	1779	472
1185	1781	471
1186	1782	470
1187	1784	468
1188	1785	467
1189	1787	465
1190	1788	464
1191	1790	462
1192	1791	461
1193	1792	459
1194	1794	458
1195	1796	456
1196	1797	454
1197	1798	453
1198	1800	451
1199	1802	450
1200	1803	449
1201	1804	447
1202	1806	445
1203	1807	444
1204	1809	443
1205	1811	441
1206	1812	439
1207	1813	438
1208	1815	436
1209	1816	435
1210	1818	433
1211	1819	432
1212	1820	430
1213	1822	429
1214	1823	427
1215	1824	426
1216	1826	424
1217	1828	423
1218	1829	421
1219	1831	420
1220	1832	418
1221	1834	417
1222	1835	415
1223	1837	414
1224	1838	412
1225	1839	411
1226	1841	409
1227	1842	408
1228	1843	406
1229	1845	405
1230	1847	403
1231	1848	402
1232	1850	400
1233	1851	399
1234	1852	397
1235	1854	396
1236	1855	394
1237	1857	393
1238	1858	391
1239	1860	390
1240	1861	388
1241	1862	386
1242	1864	385
1243	1866	384
1244	1867	382
1245	1869	381
1246	1870	379
1247	1872	378
1248	1873	376
1249	1874	374
1250	1876	373
1251	1877	371
1252	1878	370
1253	1880	368
1254	1881	367
1255	1882	365
1256	1884	364
1257	1885	362
1258	1887	361
1259	1888	359
1260	1890	358
1261	1891	356
1262	1893	355
1263	1894	353
1264	1896	352
1265	1897	350
1266	1898	349
1267	1900	347
1268	1901	346
1269	1903	344
1270	1904	343
1271	1905	341
1272	1907	340
1273	1908	338
1274	1910	337
1275	1911	335
1276	1913	334
1277	1915	332
1278	1916	331
1279	1917	329
1280	1919	328
1281	1920	326
