iter	Passed	Remaining
723	1617	1733
724	1619	1731
725	1621	1729
726	1624	1727
727	1626	1724
728	1628	1722
729	1630	1720
730	1632	1717
731	1634	1715
732	1636	1712
733	1639	1710
734	1641	1708
735	1643	1705
736	1645	1703
737	1647	1701
738	1649	1698
739	1652	1696
740	1654	1694
741	1656	1692
742	1659	1690
743	1661	1688
744	1663	1686
745	1665	1683
746	1667	1681
747	1670	1679
748	1672	1677
749	1675	1675
750	1677	1673
751	1679	1670
752	1681	1668
753	1684	1666
754	1686	1664
755	1688	1661
756	1690	1659
757	1692	1656
758	1694	1654
759	1696	1652
760	1698	1649
761	1700	1647
762	1703	1645
763	1705	1643
764	1707	1640
765	1710	1638
766	1712	1636
767	1714	1634
768	1717	1632
769	1719	1630
770	1721	1627
771	1723	1625
772	1725	1622
773	1727	1620
774	1730	1618
775	1732	1616
776	1735	1614
777	1737	1612
778	1739	1609
779	1741	1607
780	1744	1605
781	1746	1603
782	1748	1601
783	1751	1599
784	1753	1597
785	1755	1594
786	1758	1593
787	1760	1590
788	1762	1587
789	1764	1585
790	1765	1582
791	1768	1580
792	1770	1578
793	1772	1576
794	1775	1574
795	1777	1572
796	1779	1569
797	1782	1568
798	1784	1565
799	1786	1563
800	1789	1561
801	1792	1560
802	1795	1558
803	1797	1555
804	1799	1553
805	1801	1551
806	1803	1549
807	1806	1547
808	1808	1544
809	1810	1542
810	1811	1539
811	1814	1537
812	1816	1535
813	1819	1533
814	1821	1530
815	1823	1528
816	1826	1526
817	1828	1524
818	1830	1521
819	1831	1519
820	1834	1517
821	1836	1514
822	1838	1512
823	1840	1510
824	1842	1507
825	1844	1505
826	1847	1503
827	1849	1500
828	1851	1498
829	1854	1496
830	1855	1494
831	1858	1491
832	1859	1489
833	1861	1486
834	1863	1484
835	1865	1481
836	1867	1479
837	1870	1477
838	1872	1475
839	1874	1473
840	1876	1470
841	1879	1468
842	1881	1466
843	1884	1464
844	1886	1461
845	1888	1459
846	1890	1457
847	1892	1454
848	1894	1452
849	1896	1450
850	1898	1448
851	1901	1445
852	1903	1443
853	1905	1441
854	1907	1439
855	1909	1436
856	1912	1435
857	1914	1432
858	1917	1430
859	1919	1428
860	1921	1426
861	1924	1424
862	1927	1422
863	1930	1420
864	1932	1418
865	1934	1416
866	1937	1414
867	1939	1411
868	1941	1409
869	1944	1407
870	1945	1405
871	1947	1402
872	1950	1400
873	1952	1398
874	1954	1396
875	1956	1393
876	1959	1391
877	1960	1389
878	1963	1386
879	1964	1384
880	1967	1382
881	1970	1380
882	1972	1378
883	1975	1376
884	1976	1373
885	1979	1371
886	1981	1369
887	1983	1366
888	1986	1364
889	1987	1362
890	1990	1360
891	1992	1357
892	1994	1355
893	1996	1353
894	1999	1351
895	2001	1349
896	2004	1347
897	2006	1345
898	2008	1342
899	2010	1340
900	2013	1338
901	2016	1336
902	2017	1334
903	2020	1331
904	2022	1329
905	2024	1327
906	2027	1325
907	2029	1322
908	2031	1320
909	2033	1318
910	2035	1315
911	2037	1313
912	2039	1311
913	2041	1308
914	2043	1306
915	2045	1304
916	2047	1301
917	2050	1299
918	2052	1297
919	2054	1295
920	2056	1293
921	2058	1290
922	2060	1288
923	2062	1285
924	2065	1283
925	2067	1281
926	2070	1279
927	2072	1277
928	2074	1274
929	2076	1272
930	2079	1270
931	2081	1268
932	2083	1266
933	2085	1263
934	2087	1261
935	2089	1259
936	2091	1256
937	2094	1254
938	2096	1252
939	2098	1250
940	2101	1248
941	2104	1246
942	2106	1244
943	2108	1241
944	2110	1239
945	2112	1237
946	2114	1234
947	2116	1232
948	2118	1230
949	2120	1227
950	2122	1225
951	2125	1223
952	2127	1221
953	2129	1218
954	2132	1216
955	2134	1214
956	2136	1212
957	2138	1209
958	2140	1207
959	2142	1205
960	2144	1202
961	2147	1200
962	2150	1198
963	2152	1197
964	2155	1194
965	2157	1192
966	2160	1191
967	2163	1189
968	2167	1187
969	2170	1186
970	2173	1183
971	2176	1182
972	2178	1179
973	2180	1177
974	2183	1175
975	2185	1173
976	2187	1170
977	2189	1168
978	2191	1166
979	2194	1164
980	2195	1161
981	2197	1159
982	2200	1157
983	2202	1154
984	2204	1152
985	2207	1150
986	2209	1148
987	2211	1146
988	2213	1143
989	2215	1141
990	2218	1139
991	2220	1136
992	2222	1134
993	2224	1132
994	2227	1130
995	2229	1128
996	2231	1125
997	2233	1123
998	2235	1120
999	2237	1118
1000	2239	1116
1001	2241	1114
1002	2244	1111
1003	2246	1109
1004	2248	1107
1005	2249	1104
1006	2252	1102
1007	2254	1100
1008	2256	1097
1009	2257	1095
1010	2259	1093
1011	2261	1090
1012	2263	1088
1013	2266	1086
1014	2268	1083
1015	2270	1081
1016	2272	1079
1017	2275	1077
1018	2278	1075
1019	2280	1072
1020	2282	1070
